"ID","Judge1","Judge2","Judge3","Judge4","Mean.Rating","concat","clean_text","loa","mr_scaled","loa_scaled","cluster_km","cluster_hc"
"78836",3,1,1,3,2,"two times thirteen equals twenty six divided by two equals thirteen","two time thirteen equal twenti six divid by two equal thirteen",1.15470053837925,-0.175610483820528,0.680428189943119,4,3
"78847",3,1,2,3,2.25,"twenty six times one divided by by two five times five minus fifteen plus three","twenti six time one divid by by two five time five minu fifteen plu three",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"79005",3,1,3,2,2.25,"fifteen  times two minus seventeen plus three minus one equals thirteen thirteen times  seventy eight divided by seventy eight plus one minus two plus one equals thirteen zero plus open bracket nineteen x two close bracket minus twenty five equals thirteen thirteen plus twelve plus eleven minus twenty three equals thirteen","fifteen time two minu seventeen plu three minu one equal thirteen thirteen time seventi eight divid by seventi eight plu one minu two plu one equal thirteen zero plu open bracket nineteen x two close bracket minu twenti five equal thirteen thirteen plu twelv plu eleven minu twenti three equal thirteen",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"79037",3,1,1,1,1.5,"one plus two plus three plus four plus three","one plu two plu three plu four plu three",1,-0.832845759901315,0.298306683373154,4,3
"79044",2,1,1,1,1.25,"ten plus three","ten plu three",0.5,-1.16146339794171,-0.936729440525739,2,4
"79123",4,5,2,6,4.25,"i am a number that is above ten but below fifty   the two numbers that make me sit either side of two   if you double me i ' m the same as if","i am a number that is abov ten but below fifti the two number that make me sit either side of two if you doubl me i m the same as if",1.70782512765993,2.78194825854301,2.04668588749988,3,2
"79129",3,1,2,3,2.25,"open bracket one plus one plus one plus one close bracket times four divided by by two plus seven","open bracket one plu one plu one plu one close bracket time four divid by by two plu seven",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"79154",3,1,1,1,1.5,"seven multiplied by two plus one","seven multipli by two plu one",1,-0.832845759901315,0.298306683373154,4,3
"79232",3,2,2,3,2.5,"open bracket one hundred sixty nine divided by thirteen close bracket ten divided by open bracket eight plus two close bracket equals thirteen","open bracket one hundr sixti nine divid by thirteen close bracket ten divid by open bracket eight plu two close bracket equal thirteen",0.577350269189626,0.481624792260259,-0.745668687240757,1,1
"79249",3,1,2,2,2,"open bracket five times three close bracket minus two","open bracket five time three close bracket minu two",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"79297",4,4,3,1,3,"there are fifteen people in the supermarket . twenty nine come in . half of the people now walk out . threex  enter again . five","there are fifteen peopl in the supermarket twenti nine come in half of the peopl now walk out threex enter again five",1.4142135623731,1.13886006834105,1.32144410845239,3,2
"79356",2,3,3.66666666666667,6,3.66666666666667,"the minus e plus ir plus a teeger thursday minus sday plus a teeger","the minu e plu ir plu a teeger thursday minu sday plu a teeger",1.69967317119759,2.0151737697821,2.026549966077,3,2
"79425",3,2,2,3,2.5,"five times two plus three plus eighty seven minus one hundred ten plus twenty three equals thirteen","five time two plu three plu eighti seven minu one hundr ten plu twenti three equal thirteen",0.577350269189626,0.481624792260259,-0.745668687240757,1,1
"79449",3,1,1,2,1.75,"thirteen minus ten plus two minus two plus three","thirteen minu ten plu two minu two plu three",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"79584",3,1,1,2,1.75,"seven minus three plus ten minus five plus twenty minus sixteen equals thirteen","seven minu three plu ten minu five plu twenti minu sixteen equal thirteen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"79639",3,1,1,2,1.75,"three plus three plus three plus three plus three plus three plus three plus three plus three plus three minus seventeen","three plu three plu three plu three plu three plu three plu three plu three plu three plu three minu seventeen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"79748",3,1,2,2,2,"ten plus three equals thirteen . one thousand minus nine hundred eighty seven equals thirteen two minus one plus two minus one plus two minus one plus two minus one plus two minus one plus two minus one plus two minus one plus two minus one plus two minus one plus two minus one plus two minus one plus two minus one plus two minus one","ten plu three equal thirteen one thousand minu nine hundr eighti seven equal thirteen two minu one plu two minu one plu two minu one plu two minu one plu two minu one plu two minu one plu two minu one plu two minu one plu two minu one plu two minu one plu two minu one plu two minu one plu two minu one",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"79848",4,4,4,2,3.5,"square root open bracket six cubed minus forty plus square root of nine close bracket","squar root open bracket six cube minu forti plu squar root of nine close bracket",1,1.79609534442183,0.298306683373154,1,1
"79873",3,1,2,2,2,"two multiplied by two multiplied by four minus three","two multipli by two multipli by four minu three",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"79906",3,1,2,1,1.75,"one plus twelve two plus eleven three plus ten four plus nine five plus eight seven plus six eight plus five ten plus three","one plu twelv two plu eleven three plu ten four plu nine five plu eight seven plu six eight plu five ten plu three",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"79913",3,1,2,2,2,"one plus one plus one plus ten minus three minus three plus five plus six plus seven divided by two plus three equals thirteen","one plu one plu one plu ten minu three minu three plu five plu six plu seven divid by two plu three equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"79930",4,1,2,1,2,"c plus a minus fifteen equals thirteen","c plu a minu fifteen equal thirteen",1.4142135623731,-0.175610483820528,1.32144410845239,4,2
"79942",2,1,2,1,1.5,"thirteen times thirteen minus one hundred sixty nine equals thirteen","thirteen time thirteen minu one hundr sixti nine equal thirteen",0.577350269189626,-0.832845759901315,-0.745668687240757,2,4
"79967",3,1,2,1,1.75,"five plus eight equals thirteen five times five minus twelve equals thirteen fifteen minus two equals thirteen","five plu eight equal thirteen five time five minu twelv equal thirteen fifteen minu two equal thirteen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"80000",3,1,2,1,1.75,"ten thousand minus ten thousand nine plus nine times two plus four is all equal to thirteen","ten thousand minu ten thousand nine plu nine time two plu four is all equal to thirteen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"80099",4,2,3,4,3.25,"one hundred minus ten divided by by three minus fifteen divided by by three plus two squared plus square root of sixteen equals thirteen","one hundr minu ten divid by by three minu fifteen divid by by three plu two squar plu squar root of sixteen equal thirteen",0.957427107756338,1.46747770638144,0.193148563733599,1,1
"80102",2,1,1,1,1.25,"one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus","one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu",0.5,-1.16146339794171,-0.936729440525739,2,4
"80119",3,1,3,2,2.25,"six hundred minus five hundred plus eight hundred minus two hundred minus six hundred ninety times two minus seven plus seven hundred equals thirteen","six hundr minu five hundr plu eight hundr minu two hundr minu six hundr nineti time two minu seven plu seven hundr equal thirteen",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"80140",3,2,4,5,3.5,"there is a pile of twenty two red apples and one ba . a girl comes and takes ten pieces of the fruit  how many pieces of fruit are left ?","there is a pile of twenti two red appl and one ba a girl come and take ten piec of the fruit how mani piec of fruit are left",1.29099444873581,1.79609534442183,1.01708399545868,3,2
"80143",3,1,2,2,2,"thirteen minus two minus ten plus two times six","thirteen minu two minu ten plu two time six",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"80155",2,1,1,1,1.25,"thirteen times one","thirteen time one",0.5,-1.16146339794171,-0.936729440525739,2,4
"80169",3,1,3,2,2.25,"three open bracket four minus two close bracket minus two plus nine equals","three open bracket four minu two close bracket minu two plu nine equal",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"80177",3,1,2,2,2,"ninety nine times nine divided by by twenty seven   take away fifty times seven","nineti nine time nine divid by by twenti seven take away fifti time seven",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"80179",3,1,1,2,1.75,"five tmes three minus two","five tme three minu two",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"80203",2,1,1,1,1.25,"ten plus three","ten plu three",0.5,-1.16146339794171,-0.936729440525739,2,4
"80254",2,1,1,1,1.25,"twelve plus one","twelv plu one",0.5,-1.16146339794171,-0.936729440525739,2,4
"80288",3,1,2,2,2,"two plus four plus two plus forty five thousand six hundred forty six minus two hundred thirty four plus twenty three thousand four hundred twenty three plus three hundred twenty one plus twelve thousand two hundred twenty two minus eighty one thousand three hundred seventy three equals thirteen","two plu four plu two plu forti five thousand six hundr forti six minu two hundr thirti four plu twenti three thousand four hundr twenti three plu three hundr twenti one plu twelv thousand two hundr twenti two minu eighti one thousand three hundr seventi three equal thirteen",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"80406",3,1,1.66666666666667,1,1.66666666666667,"open bracket eight x to the power of twelve minus five thousand three hundred eighty nine x to the power of five plus forty x to the power of four plus seventeen x to the power of three minus eight hundred ninety x to the power of two plus one billion four hundred ninety eight million six hundred thousand twelve close bracket to the power of three multiplied by minus one","open bracket eight x to the power of twelv minu five thousand three hundr eighti nine x to the power of five plu forti x to the power of four plu seventeen x to the power of three minu eight hundr nineti x to the power of two plu one billion four hundr nineti eight million six hundr thousand twelv close bracket to the power of three multipli by minu one",0.942809041582063,-0.613767334541053,0.157040884160051,4,3
"80422",3,1,1,1,1.5,"thirteen minus thirteen equals six equals six equals one minus three equals ten minus five equals six equals seven equals thirteen","thirteen minu thirteen equal six equal six equal one minu three equal ten minu five equal six equal seven equal thirteen",1,-0.832845759901315,0.298306683373154,4,3
"80523",2,1,1.33333333333333,1,1.33333333333333,"one point eleven trillion one hundred eleven billion one hundred eleven million one hundred eleven thousand one hundred elevene plus sixteen","one point eleven trillion one hundr eleven billion one hundr eleven million one hundr eleven thousand one hundr eleven plu sixteen",0.471404520791032,-1.05192418526158,-1.00736234013229,2,4
"80544",3,1,3,2,2.25,"open bracket six plus ten squared divided by two close bracket minus thirteen  times zero . five minus seven equals thirteen","open bracket six plu ten squar divid by two close bracket minu thirteen time zero five minu seven equal thirteen",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"80614",2,1,1.33333333333333,1,1.33333333333333,"phat memememememe","phat mememememem",0.471404520791032,-1.05192418526158,-1.00736234013229,2,4
"80666",3,1,2,4,2.5,"five cows plus eight cows equals thirteen fifty fairies minus thirty seven fairies equals thirteen","five cow plu eight cow equal thirteen fifti fairi minu thirti seven fairi equal thirteen",1.29099444873581,0.481624792260259,1.01708399545868,4,2
"80882",3,1,1,2,1.75,"five plus one plus one plus one plus one plus one plus one plus three equals thirteen","five plu one plu one plu one plu one plu one plu one plu three equal thirteen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"80950",2,1,1,1,1.25,"ten plus three","ten plu three",0.5,-1.16146339794171,-0.936729440525739,2,4
"80980",3,1,2,1,1.75,"thirteen plus zero twelve plus one eleven plus two ten plus three nine plus four eight plus five seven plus six six plus seven eight plus nine nine plus ten","thirteen plu zero twelv plu one eleven plu two ten plu three nine plu four eight plu five seven plu six six plu seven eight plu nine nine plu ten",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"81017",2,1,1.33333333333333,1,1.33333333333333,"four hundred twenty plus sixty nine equals six hundred sixty six","four hundr twenti plu sixti nine equal six hundr sixti six",0.471404520791032,-1.05192418526158,-1.00736234013229,2,4
"81040",3,1,3,2,2.25,"eight plus two minus one divided by three times ten divided by five times eleven minus thirty six equals","eight plu two minu one divid by three time ten divid by five time eleven minu thirti six equal",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"81047",3,1,2,2,2,"ten plus six minus three minus twelve plus twenty five thirteen plus zero twenty six divided by two three plus ten one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one minus six","ten plu six minu three minu twelv plu twenti five thirteen plu zero twenti six divid by two three plu ten one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one minu six",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"81085",3,2,3,5,3.25,"the number thirty nine is cut into three","the number thirti nine is cut into three",1.25830573921179,1.46747770638144,0.936340521247093,3,2
"81171",2,2,2,5,2.75,"i am fourteen now   how old was i last year ? open bracket fourteen minus one equals thirteen close bracket what is b ? open bracket lthree close bracket","i am fourteen now how old wa i last year open bracket fourteen minu one equal thirteen close bracket what is b open bracket lthree close bracket",1.5,0.810242430300653,1.53334280727205,3,2
"81194",3,1,1.66666666666667,1,1.66666666666667,"five plus eight minus one","five plu eight minu one",0.942809041582063,-0.613767334541053,0.157040884160051,4,3
"81229",3,1,2,3,2.25,"open bracket four times six plus one minus seven plus nine close bracket eight times zero plus thirteen","open bracket four time six plu one minu seven plu nine close bracket eight time zero plu thirteen",0.957427107756338,0.153007154219866,0.193148563733599,4,3
"81251",5,2,1,6,3.5,"five pigeons sat on the powerline  nine more joined them but as one swooped to land  a truck tragically killed it therefore there were thirteen pigeons left on the powerline .","five pigeon sat on the powerlin nine more join them but as one swoop to land a truck tragic kill it therefor there were thirteen pigeon left on the powerlin",2.38047614284762,1.79609534442183,3.70818249256798,3,2
"81282",5,2,4,4,3.75,"one hundred people lived in the hermitage house at geelong grammar  forty were girls and forty seven were boys . how many teachers were there ?","one hundr peopl live in the hermitag hous at geelong grammar forti were girl and forti seven were boy how mani teacher were there",1.25830573921179,2.12471298246223,0.936340521247093,3,2
"81307",3,1,3,3,2.5,"open bracket five plus eight close bracket divided by two plus open bracket fifteen minus two close bracket divided by two equals thirteen","open bracket five plu eight close bracket divid by two plu open bracket fifteen minu two close bracket divid by two equal thirteen",1,0.481624792260259,0.298306683373154,4,3
"81313",3,2,2,3,2.5,"open bracket thirty divided by two minus nine close bracket multiplied by two plus one","open bracket thirti divid by two minu nine close bracket multipli by two plu one",0.577350269189626,0.481624792260259,-0.745668687240757,1,1
"81356",3,1,1,2,1.75,"one plus one plus one plus ten minus three plus one plus one plus one","one plu one plu one plu ten minu three plu one plu one plu one",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"81377",3,1,4,2,2.5,"thirteen equals five plus eight thirteen equals ten plus three thirteen equals thirteen x equals thirteen v equals one hundred thirty divided by ten a equals one hundred thirty divided by ten divided by ten times ten one . three times ten twenty six divided by two","thirteen equal five plu eight thirteen equal ten plu three thirteen equal thirteen x equal thirteen v equal one hundr thirti divid by ten a equal one hundr thirti divid by ten divid by ten time ten one three time ten twenti six divid by two",1.29099444873581,0.481624792260259,1.01708399545868,4,2
"81456",3,2,3,4,3,"my brother was eight five years ago  how old is he now ?","my brother wa eight five year ago how old is he now",0.816496580927726,1.13886006834105,-0.154960019453277,1,1
"81493",3,1,2,2,2,"thirteen times four plus eight minus fifty times two minus seven","thirteen time four plu eight minu fifti time two minu seven",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"81541",3,1,1,2,1.75,"ten plus three plus three minus three equals thirteen","ten plu three plu three minu three equal thirteen",0.957427107756338,-0.504228121860922,0.193148563733599,4,3
"81607",3,1,2,2,2,"twenty minus seven three thousand minus two thousand nine hundred eighty seven one million thirteen minus one hundred thousand seven times two minus one","twenti minu seven three thousand minu two thousand nine hundr eighti seven one million thirteen minu one hundr thousand seven time two minu one",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"81652",3,1,2,2,2,"two plus five minus one plus seven equals thirteen two times six minus two plus three equals thirteen twenty six minus thirteen equals thirteen five plus ten minus two equals thirteen fourteen minus two plus one equals thirteen one hundred plus twenty six minus ninety nine","two plu five minu one plu seven equal thirteen two time six minu two plu three equal thirteen twenti six minu thirteen equal thirteen five plu ten minu two equal thirteen fourteen minu two plu one equal thirteen one hundr plu twenti six minu nineti nine",0.816496580927726,-0.175610483820528,-0.154960019453277,4,3
"81657",3,1,4,3,2.75,"six squared divided by by four plus four equals thirteen","six squar divid by by four plu four equal thirteen",1.25830573921179,0.810242430300653,0.936340521247093,3,2
"81676",2,1,2,2,1.75,"one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one plus one","one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one plu one",0.5,-0.504228121860922,-0.936729440525739,2,4
"81703",3,2,2,4,2.75,"there were three monkeys in a tree  then there were ten that swung across from another tree how many are there all together ?","there were three monkey in a tree then there were ten that swung across from anoth tree how mani are there all togeth",0.957427107756338,0.810242430300653,0.193148563733599,1,3
"81706",4,3,3,6,4,"three baby mocking jay ' s fly across a mountain range after their habitat is invaded by mockingly eating toadstools . on the way they meet six ducks that are escaping their territory which was taken over by duck eating lizards . whilst flying across the highest mountain a yeti kills two of the ducks and two of the mocking jay ' s leaving only two birds when they reach the bird sanctuary over the mountain they meet eleven other birds of varying breeds including snicklebeaked parrots  sniggering rosella ' s and de . how many birds escaped to the sanctuary .","three babi mock jay s fli across a mountain rang after their habitat is invad by mockingli eat toadstool on the way they meet six duck that are escap their territori which wa taken over by duck eat lizard whilst fli across the highest mountain a yeti kill two of the duck and two of the mock jay s leav onli two bird when they reach the bird sanctuari over the mountain they meet eleven other bird of vari breed includ snicklebeak parrot snigger rosella s and de how mani bird escap to the sanctuari",1.4142135623731,2.45333062050262,1.32144410845239,3,2
"81707",3,1,3,3,2.5,"twelve minus one minus one minus one minus one minus one minus one plus six plus one two times square root of thirty six plus one","twelv minu one minu one minu one minu one minu one minu one plu six plu one two time squar root of thirti six plu one",1,0.481624792260259,0.298306683373154,4,3
